Line Item Details/Line Item ID,Identity Details/Customer Name,Identity Details/Resource Purchase Account ID,Identity Details/Resource Purchase Account,Identity Details/Resource Owner Account ID,Identity Details/Resource Owner Account,Billing Details/Service Entity,Billing Details/Billing Month,Billing Details/Line Item Type,Billing Details/Consume Type,Product Details/Product Code,Product Details/Product Name,Product Details/Commodity Code,Product Details/Commodity Name,Product Details/Billing Item Code,Product Details/Billing Item Name,Product Details/Purchase Configuration,Product Details/Instance Type,Resource Details/Resource ID,Resource Details/Instance ID,Resource Details/Resource Name,Resource Details/Region Code,Resource Details/Region,Duration Details/Charge Duration,Duration Details/Charge Duration Unit,Usage Details/Usage,Usage Details/Usage Unit,Pricing Details/List Price,Pricing Details/List Price Unit,Pricing Details/Currency,Fee Details/Gross Amount,Fee Details/Billing Formula,Prepaid Purchase Offset Details/Prepaid Purchase Offset from Total List Price,Prepaid Purchase Offset Details/Amount After Prepaid Purchase Offset,Prepaid Purchase Offset Details/Prepaid Purchase Offset Amount,Discount Details/Discount Amount,Discount Details/Amount After Price Reduction,Coupon Deduction Details/Coupon Deduction Amount,Payable Details/Tax-exclusive Payable Amount
12dffcaaaf2ec916b5ac458254ae0e64,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,YUNMARKET_THIRD_PARTY,Third-Party Services in Marketplace,sgcmgj00036196,sgcmgj00036196,package_version,package_version,"[{""name"":""package_version"",""value"":""yuncode3019600001""}]",,,5000003360156	,,-,-,,,,,0,,USD,0,,,,,0,0,0,0
f5d0050c63158e58ed300c7d489f6439,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,cdt,Cloud Data Transfer,cdt_internet_public_intl,cloud data transfer-internet,Cbwp_Out_Bytes,Pay-By-Data-Transfer EIP Bandwidth Plan - Outbound Traffic,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Data Transfer Tier"",""value"":""Monthly Free Quota for Internet Data Transfers""},{""name"":""EIP Bandwidth Plan (outbound)"",""value"":""[0GB, 9999999999999GB]""}]",,,cbwp-t4niovmi8d4lvwzhr40un;ap-southeast-1;BGP;0,,ap-southeast-1,Singapore,,,0.268464,GB,0,USD/GB,USD,0,List Price*Usage,,,,0,0,0,0
fb962b93967028c6fa9ee4306a5d116b,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,cdt,Cloud Data Transfer,cdt_internet_public_intl,cloud data transfer-internet,Eip_Out_Bytes,EIP Data Transfer (outbound),"[{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Data Transfer Tier"",""value"":""0 TB - 10 TB""},{""name"":""ECS public IP  Data Transfer (outbound)"",""value"":""[0GB, 9999999999999GB]""}]",,,eip-t4ntoz6c2dkmuo834b4yv;ap-southeast-1;BGP;1,,ap-southeast-1,Singapore,,,46.750698,GB,0.1,USD/GB,USD,4.6750698,List Price*Usage,,,,0,4.6750698,0,4.6750698
03c18eb12e78ed72792381fc214d08bb,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Renew,cfw,Cloud Firewall,cfw_pre_intl,Cloud Firewall,bandwidth,Protected Internet Traffic,"[{""name"":""spec"",""value"":""Premium Edition""},{""name"":""Protected Internet Traffic"",""value"":""[10Mbit/s, 5000Mbit/s]""}]",,,cfw_pre_intl-sg-bvv4942so01,,-,-,,,,,7,USD/(Month*Mbit/s),USD,0,,,,,0,0,0,0
6a424ea0ff7ecc40d7e21ad355b10b1c,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Rounded-down Fee,Round-off Discount,cfw,Cloud Firewall,cfw_pre_intl,Cloud Firewall,cfw_overflow_count,Excess Elastic Traffic Based on Pay-as-you-go,,,cfw_pre_intl-sg-bvv4942so01,cfw_pre_intl-sg-bvv4942so01,,,,,,,,,,USD,0,,,,,0,0,0,-0.00527318
6e155b1ca1a7e395bfd1b166158955aa,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Renew,cfw,Cloud Firewall,cfw_pre_intl,Cloud Firewall,natfw_extension,NAT Firewalls,"[{""name"":""spec"",""value"":""Premium Edition""},{""name"":""NAT Firewalls"",""value"":""[0Piece, 20Piece]""}]",,,cfw_pre_intl-sg-bvv4942so01,,-,-,,,,,32,USD/(Piece*Month),USD,0,,,,,0,0,0,0
6ed09df033d3bfcd1af8f0ad7fa68df5,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Renew,cfw,Cloud Firewall,cfw_pre_intl,Cloud Firewall,acl_extension,Pricing of Additional Policy,"[{""name"":""Quota for Additional Policy"",""value"":""[0Piece, 10000Piece]""}]",,,cfw_pre_intl-sg-bvv4942so01,,-,-,,,,,0.02,USD/(Piece*Month),USD,0,,,,,0,0,0,0
91713ef98d709afe9a8401995c48bb24,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Renew,cfw,Cloud Firewall,cfw_pre_intl,Cloud Firewall,natfw_bandwidth,Pricing of Private Network Traffic Bandwidth Protected by NAT Firewall,"[{""name"":""spec"",""value"":""Premium Edition""},{""name"":""Protected Private Network Traffic of NAT Gateway"",""value"":""[0Mbit/s, 200Mbit/s)""}]",,,cfw_pre_intl-sg-bvv4942so01,,-,-,,,,,5.5,USD/(Mbit/s*Month),USD,0,,,,,0,0,0,0
a82fab2520caaad7f80999a827a20fda,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Renew,cfw,Cloud Firewall,cfw_pre_intl,Cloud Firewall,cfwservice,Monthly Subscription to Expert Service,"[{""name"":""cfwservice"",""value"":""No""}]",,,cfw_pre_intl-sg-bvv4942so01,,-,-,,,,,0,USD/Month,USD,0,,,,,0,0,0,0
adf80313d84a143fca06ee9637aa41ba,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Tax,Tax,cfw,Cloud Firewall,cfw_pre_intl,Cloud Firewall,,,,,,,,-,-,,,,,,,USD,0,,,,,,0,,0
c1b4064c75198d5b3b5008a1cd659b96,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,cfw,Cloud Firewall,cfw_pre_intl,Cloud Firewall,cfw_overflow_count,Excess Elastic Traffic Based on Pay-as-you-go,"[{""name"":""Excess Elastic Traffic Billing"",""value"":""[0GB, 9999999999999GB]""}]",,cfw_pre_intl-sg-bvv4942so01,cfw_pre_intl-sg-bvv4942so01,,,,,,31068.754553,GB,0.06,USD/GB,USD,1864.12527318,List Price*Usage,,,,0,1864.12527318,0,1864.12527318
e1ac2b3b8c6ab8c5fea938be7d11546f,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Renew,cfw,Cloud Firewall,cfw_pre_intl,Cloud Firewall,ip_extension,Protected Public IP Addresses,"[{""name"":""spec"",""value"":""Premium Edition""},{""name"":""Protected Public IP Addresses"",""value"":""(20Piece, 1000Piece]""}]",,,cfw_pre_intl-sg-bvv4942so01,,-,-,,,,,7,USD/(Month*Piece),USD,119,,,,,0,119,0,119
e8a2de360a1a46d4dd571cc0233e36ef,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Renew,cfw,Cloud Firewall,cfw_pre_intl,Cloud Firewall,spec,Edition,"[{""name"":""spec"",""value"":""Premium Edition""}]",,,cfw_pre_intl-sg-bvv4942so01,,-,-,,,,,420,USD/Month,USD,420,,,,,0,420,0,420
1160af14d4a35062a938c13d3cd33c29,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,cms,Cloud Monitor,cms_enterprise_public_intl,Enterprise CloudMonitor,data_point_count,The number of data points displayed in the monitoring dashboard,"[{""name"":""Storage Duration of Hybrid Cloud Monitoring Dashboards"",""value"":""cms.s1.3xlarge""},{""name"":""Number of Data Points Displayed in Monitoring Dashboard"",""value"":""[0Piece, 20000Piece]""}]",,,5734660326444971;cms_enterprise_public_intl-sg-4hr2toosu09;default-aliyun,,,,,,19716,10 Thousand Piece,0.004331,USD/10K Piece,USD,85.389996,List Price*Usage,,,,0,85.389996,0,85.389996
4f112c0ad9c8ebf23fb3ff510f5e30e7,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,cms,Cloud Monitor,cms_enterprise_public_intl,Enterprise CloudMonitor,export_data_point_count,Data Export,"[{""name"":""Number of Data Points"",""value"":""[0Piece, 20000Piece]""}]",,,5734660326444971;cms_enterprise_public_intl-sg-4hr2toosu09;MetricExporter,,,,,,61949,10 Thousand Piece,0.000865,USD/10K Piece,USD,53.585885,List Price*Usage,,,,0,53.585885,0,53.585885
556d0ba1732d530ad9d8c8b0d48265a0,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,cms,Cloud Monitor,cms_enterprise_public_intl,Enterprise CloudMonitor,second_level_data_point_count,The number of second-level monitoring data points,"[{""name"":""Number of High Precision Monitoring Data Points"",""value"":""[0Piece, 9999999999999Piece]""}]",,,5734660326444971;cms_enterprise_public_intl-sg-4hr2toosu09;HighResolution,,,,,,6658,10 Thousand Piece,0.00035,USD/10K Piece,USD,2.3303,List Price*Usage,,,,0,2.3303,0,2.3303
b5d1e10ff491f0d162a33287250fa753,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Rounded-down Fee,Round-off Discount,cms,Cloud Monitor,cms_enterprise_public_intl,Enterprise CloudMonitor,data_point_count,The number of data points displayed in the monitoring dashboard,,,,5734660326444971;cms_enterprise_public_intl-sg-4hr2toosu09;default-aliyun,,,,,,,,,,USD,0,,,,,0,0,0,-0.006181
7f3feaa52f981375e9d62012d834e41d,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,csk,Container Service for Kubernetes,csk_propayasgo_public_intl,Container Service for Kubernetes,usage,ACK Pro Pricing,"[{""name"":""Cluster Specification"",""value"":""Professional Managed Kubernetes Cluster""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Cluster Usage"",""value"":""[0hours, 9999999999999hours]""}]",,,cbaa623466974472c84e406de321e3fab,,ap-southeast-1,Singapore,,,727,hours,0.09,USD/Hour,USD,65.43,List Price*Usage,,,,0,65.43,0,65.43
0574115a09be8f93f92818f03471b8d5,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,css,Customer Support Service,css_EnterpriseOnramp_public_intl,Enterprise Onramp Support Plan_intl,enterpriseonrampCloudConsumption,enterpriseonramp-Monthly Service Fee,"[{""name"":""enterpriseonramp-average consumption amount of customers in the past 12 months"",""value"":""[0USD, 9999999999USD]""}]",,,gts_workbench_3b0fc2919dab4dfc9c1e2d6258b93e99,,,,,,37700,USD,0.1,USD,USD,3770,List Price*Usage,,,,0,3770,0,3770
1cadeabe76c4ac26ddcd33b71b2c3ac1,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,dataphin,Dataphin,dataphin_semimanaged_public_intl,dataphin_semi_intl,meta_data_center,Metadata Collection,"[{""name"":""Metadata Collection"",""value"":""Default Version""}]",,,dataphin-d795dacd-f5fe-4573-8c8a-1faac5739534,,ap-southeast-1,Singapore,,,,,0,USD/Month,USD,0,,,,,0,0,0,0
22edc22cb74699cb9605d4cb23631f58,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,dataphin,Dataphin,dataphin_semimanaged_public_intl,dataphin_semi_intl,schedule_cluster,Register Schedule Cluster,"[{""name"":""Register Schedule Cluster"",""value"":""Skip""}]",,,dataphin-d795dacd-f5fe-4573-8c8a-1faac5739534,,ap-southeast-1,Singapore,,,,,0,USD/Month,USD,0,,,,,0,0,0,0
24d03565030ef971c9a1dca4b1e62e1a,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,dataphin,Dataphin,dataphin_semimanaged_public_intl,dataphin_semi_intl,tenant_quantity,Tenant Quantity Pricing,"[{""name"":""Tenant Quantity"",""value"":""1Piece""}]",,,dataphin-d795dacd-f5fe-4573-8c8a-1faac5739534,,ap-southeast-1,Singapore,,,,,0,USD/Month,USD,0,,,,,0,0,0,0
2a0d99042e37943364fe3da370db25cd,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,dataphin,Dataphin,dataphin_semimanaged_public_intl,dataphin_semi_intl,dataphin_quality_level,Data Quality,"[{""name"":""Data Quality"",""value"":""Domain Quality""}]",,,dataphin-d795dacd-f5fe-4573-8c8a-1faac5739534,,ap-southeast-1,Singapore,,,,,1269.916666666667,USD/Month,USD,1269.92,,,,,0,1269.92,0,1269.92
2c8dc0e57bcb885fda1b4f889de787a4,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,dataphin,Dataphin,dataphin_semimanaged_public_intl,dataphin_semi_intl,data_processing_unit,Data Processing Unit,"[{""name"":""Data Processing Unit"",""value"":""500Piece""},{""name"":""Edition"",""value"":""Intelligent Development""}]",,,dataphin-d795dacd-f5fe-4573-8c8a-1faac5739534,,ap-southeast-1,Singapore,,,,,1587.416666666667,USD/Month,USD,1587.42,,,,,0,1587.42,0,1587.42
3780b5af90a0a9c6d2571ebcfb5cb209,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,dataphin,Dataphin,dataphin_semimanaged_public_intl,dataphin_semi_intl,tag_factory,Tag Factory,"[{""name"":""Tag Factory"",""value"":""Skip""}]",,,dataphin-d795dacd-f5fe-4573-8c8a-1faac5739534,,ap-southeast-1,Singapore,,,,,0,USD/Month,USD,0,,,,,0,0,0,0
39054db41703e8eba79c2232bd517080,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,dataphin,Dataphin,dataphin_semimanaged_public_intl,dataphin_semi_intl,data_standards,Data Standard,"[{""name"":""Data Standard"",""value"":""Skip""}]",,,dataphin-d795dacd-f5fe-4573-8c8a-1faac5739534,,ap-southeast-1,Singapore,,,,,0,USD/Month,USD,0,,,,,0,0,0,0
4263ec7073c888b37cda013915d5b508,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,dataphin,Dataphin,dataphin_semimanaged_public_intl,dataphin_semi_intl,smart_ops,Intelligent O&M,"[{""name"":""Intelligent O&M"",""value"":""Skip""}]",,,dataphin-d795dacd-f5fe-4573-8c8a-1faac5739534,,ap-southeast-1,Singapore,,,,,0,USD/Month,USD,0,,,,,0,0,0,0
4468ff02a8ec7dc376b42fad4a2b40be,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,dataphin,Dataphin,dataphin_semimanaged_public_intl,dataphin_semi_intl,data_service,Data Service,"[{""name"":""Data Service"",""value"":""Skip""}]",,,dataphin-d795dacd-f5fe-4573-8c8a-1faac5739534,,ap-southeast-1,Singapore,,,,,0,USD/Month,USD,0,,,,,0,0,0,0
6f042ff99babe1f4fe43e2ff0ee31eaa,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,dataphin,Dataphin,dataphin_semimanaged_public_intl,dataphin_semi_intl,asset_consume,Asset consumption,"[{""name"":""Asset consumption"",""value"":""Skip""}]",,,dataphin-d795dacd-f5fe-4573-8c8a-1faac5739534,,ap-southeast-1,Singapore,,,,,0,USD/Month,USD,0,,,,,0,0,0,0
8fa1d2b1569d3b665c296a8ab2bc5e22,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,dataphin,Dataphin,dataphin_semimanaged_public_intl,dataphin_semi_intl,stream_compute,Stream R&D,"[{""name"":""Stream R&D"",""value"":""Skip""}]",,,dataphin-d795dacd-f5fe-4573-8c8a-1faac5739534,,ap-southeast-1,Singapore,,,,,0,USD/Month,USD,0,,,,,0,0,0,0
93fd89d5c42607a15f4695a380a5dba6,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,dataphin,Dataphin,dataphin_semimanaged_public_intl,dataphin_semi_intl,stream_pipeline,Stream Pipeline,"[{""name"":""Stream Pipline"",""value"":""Skip""}]",,,dataphin-d795dacd-f5fe-4573-8c8a-1faac5739534,,ap-southeast-1,Singapore,,,,,0,USD/Month,USD,0,,,,,0,0,0,0
9cb542948acc6ea5973c9534d4d12e04,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Tax,Tax,dataphin,Dataphin,dataphin_semimanaged_public_intl,dataphin_semi_intl,,,,,,,,ap-southeast-1,Singapore,,,,,,,USD,0,,,,,,0,,0
9eb8d51476fba26bec6474b021e4bf48,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,dataphin,Dataphin,dataphin_semimanaged_public_intl,dataphin_semi_intl,data_security,Data Security,"[{""name"":""Data Security"",""value"":""Skip""}]",,,dataphin-d795dacd-f5fe-4573-8c8a-1faac5739534,,ap-southeast-1,Singapore,,,,,0,USD/Month,USD,0,,,,,0,0,0,0
b068e9643ca7928887a93d815d46b485,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,dataphin,Dataphin,dataphin_semimanaged_public_intl,dataphin_semi_intl,asset_operation,Asset Operation,"[{""name"":""Asset Operation"",""value"":""Standard Edition""}]",,,dataphin-d795dacd-f5fe-4573-8c8a-1faac5739534,,ap-southeast-1,Singapore,,,,,1269.916666666667,USD/Month,USD,1269.92,,,,,0,1269.92,0,1269.92
c6c97c86087ab920ed597e7cee1bf008,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,dataphin,Dataphin,dataphin_semimanaged_public_intl,dataphin_semi_intl,row_permission,Row-Level Permission,"[{""name"":""Row-Level Permission"",""value"":""Skip""}]",,,dataphin-d795dacd-f5fe-4573-8c8a-1faac5739534,,ap-southeast-1,Singapore,,,,,0,USD/Month,USD,0,,,,,0,0,0,0
cc0bc448a74a3f6bdf02a04a6399daa6,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,dataphin,Dataphin,dataphin_semimanaged_public_intl,dataphin_semi_intl,meta_data_manage,Metadata Management,"[{""name"":""Metadata Management"",""value"":""Standard Edition""}]",,,dataphin-d795dacd-f5fe-4573-8c8a-1faac5739534,,ap-southeast-1,Singapore,,,,,635,USD/Month,USD,635,,,,,0,635,0,635
e13c8eb493287278b08b12c091ccc50a,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,dataphin,Dataphin,dataphin_semimanaged_public_intl,dataphin_semi_intl,openapi,OpenAPI,"[{""name"":""OpenAPI"",""value"":""Skip""}]",,,dataphin-d795dacd-f5fe-4573-8c8a-1faac5739534,,ap-southeast-1,Singapore,,,,,0,USD/Month,USD,0,,,,,0,0,0,0
e43469c1bd44de0348bca8647ca80ad9,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,dataphin,Dataphin,dataphin_semimanaged_public_intl,dataphin_semi_intl,resource_governance,Resource Governance,"[{""name"":""Resource Governance"",""value"":""Skip""}]",,,dataphin-d795dacd-f5fe-4573-8c8a-1faac5739534,,ap-southeast-1,Singapore,,,,,0,USD/Month,USD,0,,,,,0,0,0,0
7c5971fec132ad9dc59b605da0a6b3c9,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,dide,DataWorks,dide_create_post_intl,DataWorks（Pay-As-You-Go）,dide_create_public_cdp_post,Shared Resource Groups for Data Integration Instances,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""Shared Resource Groups for Data Integration Instances"",""value"":""(10, 500]""}]",,,dide;5734660326444971;26888;1d10f1fb-a0c6-40c2-8ae3-4ab549e98a21;ap-southeast-1,,ap-southeast-1,Singapore,,,,,0.23,USD,USD,7.13,,,,,0,7.13,0,7.13
9688f3814d5eb208aa9c9129a63cb582,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,dide,DataWorks,dide_create_post_intl,DataWorks（Pay-As-You-Go）,dide_create_dqc_ins_post,Data Quality (Check Count),"[{""name"":""Data Quality (Check Count)"",""value"":""(1000, 5000]""}]",,,5734660326444971;ap-southeast-1;1d10f1fb-a0c6-40c2-8ae3-4ab549e98a21,,ap-southeast-1,Singapore,,,,,30.96,USD,USD,959.76,,,,,0,959.76,0,959.76
d07cf60806b7d188edff9ee79dd37731,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,dide,DataWorks,dide_create_post_intl,DataWorks（Pay-As-You-Go）,dide_create_public_alisa_post,Number of Scheduling Instances,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""Number of Scheduling Instances"",""value"":""(500, 5000]""}]",,,dide;5734660326444971;26888;ap-southeast-1,,ap-southeast-1,Singapore,,,,,13.93,USD,USD,27.86,,,,,0,27.86,0,27.86
d8da837b63c6cd34467afd04b4857179,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,dide,DataWorks,dide_create_post_intl,DataWorks（Pay-As-You-Go）,dide_create_pub_flow_post,Public Network Traffic of Data Integration,"[{""name"":""Public Network Traffic of Data Integration"",""value"":""[0GB, 9999999999GB]""}]",,,5734660326444971;ap-southeast-1;dide;26888;1d10f1fb-a0c6-40c2-8ae3-4ab549e98a21,,ap-southeast-1,Singapore,,,852,GB,0.12,USD/GB,USD,102.24,List Price*Usage,,,,0,102.24,0,102.24
289abdfc109c60723fba864c039ff012,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Renew,dide,DataWorks,dide_exresourcemixed_public_intl,DataWorks Serverless Resource Group (Subscription),cu_number,General Exclusive Resource Group (Subscription and Pay-as-you-go),"[{""name"":""Region"",""value"":""Singapore""},{""name"":""Resource Group Specifications"",""value"":""[0CU, 9999999999999CU]""}]",,,Serverless_res_group_349574362164448_786358517849698,,ap-southeast-1,Singapore,,,,,67.61327,USD/(CU*month),USD,135.23,,,,,0,135.23,0,135.23
81f881b50ce156a618bc4cbb58d4cf9d,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Tax,Tax,dide,DataWorks,dide_exresourcemixed_public_intl,DataWorks Serverless Resource Group (Subscription),,,,,,,,ap-southeast-1,Singapore,,,,,,,USD,0,,,,,,0,,0
12cbaed2de0e681fa9098f5d81601319,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,dide,DataWorks,dide_exresourcepost_public_intl,DataWorks Serverless Resource Group(Pay-As-You-Go),exresource_cu_hour_post,General Resource Group CU*H (Pay-as-you-go),"[{""name"":""Region"",""value"":""Singapore""},{""name"":""General Resource Group CU*H (Pay-as-you-go)"",""value"":""[0CU·小时, 9999999999999CU·小时]""}]",,Serverless_res_group_349574362164448_780359540786818,ap-southeast-1;Serverless_res_group_349574362164448_780359540786818;Serverless_res_group_349574362164448_780359540786818,,ap-southeast-1,Singapore,,,0.270863,CU·小时,0.140861,美元/CU·小时,USD,0.038154033,List Price*Usage,,,,0,0.038154033,0,0.038154033
2942202fe8b80741c33ec760bbad38be,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Rounded-down Fee,Round-off Discount,dide,DataWorks,dide_exresourcepost_public_intl,DataWorks Serverless Resource Group(Pay-As-You-Go),exresource_cu_hour_post,General Resource Group CU*H (Pay-as-you-go),,,Serverless_res_group_349574362164448_780359540786818,ap-southeast-1;Serverless_res_group_349574362164448_780359540786818;Serverless_res_group_349574362164448_780359540786818,,ap-southeast-1,Singapore,,,,,,,USD,0,,,,,0,0,0,-0.008154033
542a2c318ea99402782a96aec8f6551f,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Renew,dide,DataWorks,dide_pre_intl,DataWorks Edition(Subscription),dide_pre_set,Edition,"[{""name"":""Edition"",""value"":""Enterprise Edition""},{""name"":""Region"",""value"":""Singapore""}]",,,c4215259-119e-4135-9917-c5f1e4afeae9,,ap-southeast-1,Singapore,,,,,3096,USD/Month,USD,3096,,,,,0,3096,0,3096
88b74ba6b3d7a4d4af773f231a34f819,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Tax,Tax,dide,DataWorks,dide_pre_intl,DataWorks Edition(Subscription),,,,,,,,ap-southeast-1,Singapore,,,,,,,USD,0,,,,,,0,,0
